course_id,skill_id,confidence
C12095,linkedin_designs,0.6
C12095,visme,0.6
C12099,azure,0.9
C12101,openai's_assistant_api,0.6
C12106,an_entrepreneurial_mindset,0.6
C12106,first_step,0.6
C12108,microcontrollers,0.6
C12108,basic_architecture,0.6
C12108,design,0.6
C12111,rust,0.9
C12113,charts,0.6
C12113,google_sheets,0.6
C12118,python,0.9
C12120,java,0.9
C12120,principles,0.6
C12120,software_design,0.6
C12121,probability,0.9
C12121,r,0.9
C12121,probability_distributions,0.6
C12121,real_world_problems,0.6
C12125,procedural_fractal,0.6
C12125,spline,0.6
C12133,kubernetes,0.9
C12135,a_developer_portfolio,0.6
C12135,sveltekit_&_sanity_cms,0.6
C12136,terraform,0.9
C12138,a_data_science_team,0.6
C12147,azure,0.9
C12148,python,0.9
C12148,master_chatgpt,0.6
C12148,openai_apis,0.6
C12148,ai_tools,0.6
C12149,javascript,0.9
C12150,network_traffic,0.6
C12150,tcpdump,0.6
C12150,a_logging_tool,0.6
C12152,regression,0.9
C12153,instagram_reels,0.6
C12153,engaging_videos,0.6
C12154,leadership,0.9
C12164,git,0.9
C12164,distributed_development,0.6
C12165,angular,0.9
C12167,sustainability,0.6
C12167,responsibility,0.6
C12167,ethics,0.6
C12168,data,0.6
C12168,questions,0.6
C12169,our_emotions,0.6
C12169,seongho's_new_proposal,0.6
C12172,crypto,0.6
C12173,git,0.9
C12177,aws,0.9
C12177,the_abcs,0.6
C12177,the_basics,0.6
C12177,the_aws_cloud,0.6
C12186,data_analysis,0.9
C12192,simulation,0.6
C12195,ethical_hacking,0.9
C12198,scrum,0.9
C12198,software_development,0.9
C12199,your_ux_portfolio,0.6
C12199,crevado,0.6
C12205,data_visualization,0.9
C12208,science,0.6
C12208,relationships,0.6
C12208,human_needs,0.6
C12209,canva,0.6
C12211,communication,0.9
C12215,social_media_marketing,0.9
C12215,canva,0.6
C12215,social_media_marketing_designs,0.6
C12216,google_cloud,0.9
C12216,etl_processing,0.6
C12216,dataflow,0.6
C12216,bigquery,0.6
C12221,experience_design,0.6
C12221,orientation,0.6
C12221,the_profession,0.6
C12225,machine_learning,0.9
C12225,azure,0.9
C12225,machine_learning_solutions,0.6
C12229,publier_des,0.6
C12229,sur_slack,0.6
C12229,canva_pour_entreprises,0.6
C12230,aws,0.9
C12232,brainstorm,0.6
C12232,unique_concepts,0.6
C12233,scrum,0.9
C12234,google_cloud,0.9
C12234,go,0.9
C12240,accounting,0.9
C12243,data_visualization,0.9
C12247,aws,0.9
C12254,google_cloud,0.9
C12264,css,0.9
C12265,react,0.9
C12267,machine_learning,0.9
C12267,機器學習基石上,0.6
C12267,foundations)---mathematical_foundations,0.6
C12275,leadership,0.9
C12276,optimization,0.9
C12279,customer_personas,0.6
C12279,canva,0.6
C12280,machine_learning,0.9
C12286,web_development,0.9
C12288,incident_response,0.9
C12301,google_cloud,0.9
C12301,google_cloud_operations,0.6
C12301,security_בעברית,0.6
C12307,sql,0.9
C12311,apps,0.6
C12312,innovation_strategy,0.6
C12312,your_fintech_strategy,0.6
C12313,aws,0.9
C12315,data_visualization,0.9
C12316,deep_learning,0.9
C12321,google_cloud,0.9
C12321,developing_applications,0.6
C12322,agile,0.9
C12323,non-scary_adobe,0.6
C12329,risk_management,0.9
C12332,kubernetes,0.9
C12333,html,0.9
C12333,css,0.9
C12333,your_portfolio_website,0.6
C12334,alloydb,0.6
C12334,postgresql,0.6
C12334,postgresql_tools,0.6
C12337,communication,0.9
C12338,google_cloud,0.9
C12341,java,0.9
C12344,accounting,0.9
C12350,communication,0.9
C12352,google_cloud,0.9
C12353,text_embeddings,0.6
C12358,cryptography,0.9
C12360,project_planning,0.9
C12362,aeroecology,0.6
C12362,biodiversity,0.6
C12362,radar,0.6
C12364,natural_language_processing,0.9
C12365,the_dmaic_framework,0.6
C12365,control_phase,0.6
C12366,testing,0.9
C12370,react,0.9
C12373,matlab,0.9
C12377,aws,0.9
C12377,network_security,0.9
C12377,compliance,0.9
C12378,aws,0.9
C12383,matlab,0.9
C12384,api_development,0.9
C12389,python,0.9
C12389,python_modules,0.6
C12389,file_systems,0.6
C12396,testing,0.9
C12399,service_innovation_culture,0.6
C12399,public_sector,0.6
C12401,azure,0.9
C12403,microservices,0.9
C12407,leadership,0.9
C12408,kubernetes,0.9
C12410,financial_reporting,0.9
C12410,taxes,0.6
C12410,best_practices,0.6
C12412,obstacles,0.6
C12412,your_hidden_potential,0.6
C12413,collaboration,0.9
C12414,javascript,0.9
C12414,web_development,0.9
C12415,problem_solving,0.9
C12416,marketing_analytics,0.9
C12418,openai_api,0.6
C12418,beginners,0.6
C12418,ai_assistants,0.6
C12418,chatgpt,0.6
C12419,aws,0.9
C12423,azure,0.9
C12430,javascript,0.9
C12431,leadership,0.9
C12431,leadership_&_organization_design,0.6
C12432,english,0.6
C12432,a_business,0.6
C12440,machine_learning,0.9
C12440,supervised_learning_tip,0.6
C12441,python,0.9
C12441,data_visualization,0.9
C12442,google_cloud,0.9
C12444,ux_design,0.9
C12444,pt.3,0.6
C12444,prototypes,0.6
C12446,youtube_design,0.6
C12446,banners,0.6
C12446,profile,0.6
C12446,pics,0.6
C12450,valuation,0.9
C12450,financial_analysis,0.9
C12451,rest_api_automation,0.6
C12451,rest,0.6
C12452,storytelling,0.9
C12452,dashboards,0.6
C12452,tableau,0.6
C12455,deep_learning,0.9
C12455,mining_quality_prediction,0.6
C12455,machine,0.6
C12462,google_cloud,0.9
C12465,data-driven_decision_making,0.9
C12465,decision_making,0.9
C12466,investment_decision_rules,0.6
C12466,startups,0.6
C12468,aws,0.9
C12470,financial_analysis,0.9
C12473,practices,0.6
C12476,swift,0.9
C12477,requirements_gathering,0.9
C12480,android_apps,0.6
C12480,app_inventor,0.6
C12482,demand_planning,0.6
C12482,rstudio,0.6
C12482,demand_forecast,0.6
C12486,kubernetes,0.9
C12488,leadership,0.9
C12489,risk_management,0.9
C12491,machine_learning,0.9
C12493,network_security,0.9
C12496,microservices,0.9
C12496,go,0.9
C12500,modular_monoliths,0.6
C12500,.net,0.6
C12502,infrastructure,0.6
C12502,a_service_-_master,0.6
C12503,technology,0.6
C12503,data_collection,0.6
C12503,privacy,0.6
C12504,kubernetes,0.9
C12505,python,0.9
C12505,data_analyst_job_requirements,0.6
C12508,serverless,0.9
C12511,java,0.9
C12511,web_development,0.9
C12512,applied_math,0.6
C12512,materials_science,0.6
C12513,final_cut,0.6
C12522,r,0.9
C12522,hands,0.6
C12522,clinical_reporting,0.6
C12532,cloud_security,0.9
C12532,risk_management,0.9
C12533,big_data,0.9
C12534,design_patterns,0.9
C12534,agentic_design_patterns,0.6
C12534,autogen,0.6
C12538,research,0.9
C12538,comparative_research_designs,0.6
C12538,methods,0.6
C12540,microservices,0.9
C12540,deployment,0.6
C12540,asp.net,0.6
C12542,machine_learning,0.9
C12543,testing,0.9
C12543,scala,0.9
C12545,swift,0.9
C12546,bridging_data,0.6
C12546,practice,0.6
C12546,personalized_nutrition,0.6
C12547,data_analysis,0.9
C12548,leadership,0.9
C12549,r,0.9
C12558,photography,0.9
C12559,microsoft_powerpoint,0.6
C12559,a_choice_board,0.6
C12560,instagram_community,0.6
C12565,leadership,0.9
C12567,accounting,0.9
C12568,devops,0.9
C12568,git,0.9
C12572,javascript,0.9
C12572,object-oriented_programming,0.9
C12575,python,0.9
C12580,storytelling,0.9
C12587,python,0.9
C12588,website_visitors,0.6
C12588,google_analytics_segments,0.6
C12594,animation,0.9
C12595,google_cloud,0.9
C12599,docker,0.9
C12604,virtual_machines,0.6
C12604,chrome_enterprise_premium,0.6
C12606,seo,0.9
C12607,python,0.9
C12610,java,0.9
C12611,terraform,0.9
C12611,google_cloud,0.9
C12615,secure_iot_applications,0.6
C12624,compliance,0.9
C12637,sql,0.9
C12639,a_customer_service_survey,0.6
C12640,compliance,0.9
C12640,design_security_ops,0.6
C12640,identity,0.6
C12642,testing,0.9
C12644,a_project,0.6
C12646,project_planning,0.9
C12646,machine_learning,0.9
C12648,compliance,0.9
C12649,cryptography,0.9
C12649,public_key_infrastructure,0.6
C12649,scratch,0.6
C12650,software_design_threats,0.6
C12650,mitigations,0.6
C12651,devops,0.9
C12652,network_security,0.9
C12656,compliance,0.9
C12660,python,0.9
C12662,collaboration,0.9
C12663,color_grading,0.6
C12663,a_cinematic_look,0.6
C12664,testing,0.9
C12665,aws,0.9
C12668,testing,0.9
C12668,r,0.9
C12668,simulation,0.6
C12668,covid-19_testing_process,0.6
C12668,r_simmer,0.6
C12670,agile,0.9
C12670,agile_dev_practices,0.6
C12670,sdlc,0.6
C12670,project_management,0.6
C12674,optimization,0.9
C12675,machine_learning,0.9
C12681,aws,0.9
C12689,docker,0.9
C12691,azure,0.9
C12692,deep_learning,0.9
C12693,pyspark,0.6
C12693,predictive_ml_models,0.6
C12697,leadership,0.9
C12705,master_unity_maze_games,0.6
C12705,design,0.6
C12705,build,0.6
C12706,machine_learning,0.9
C12706,data_science,0.6
C12706,machine,0.6
C12706,h2o.ai_platforms,0.6
C12709,c++,0.9
C12709,practical_c++,0.6
C12709,basics,0.6
C12709,step,0.6
C12711,java,0.9
C12713,c++,0.9
C12721,machine_learning,0.9
C12723,engineering_essentials,0.6
C12723,part_design,0.6
C12725,sql,0.9
C12726,a_rag_application,0.6
C12726,bigquery,0.6
C12728,a_mobile_app,0.6
C12728,google_sheets,0.6
C12732,communication,0.9
C12735,docker,0.9
C12737,cryptography,0.9
C12744,employee_management_system,0.6
C12746,sql,0.9
C12746,python,0.9
C12752,google_cloud,0.9
C12752,network_security,0.9
C12754,azure,0.9
C12755,linear_algebra,0.9
C12756,fpga_capstone,0.6
C12756,fpga_projects,0.6
C12757,management,0.6
C12757,practices,0.6
C12758,aws,0.9
C12759,react,0.9
C12761,the_organization,0.6
C12763,kubernetes,0.9
C12766,canva,0.6
C12766,hidden_features,0.6
C12767,critical_thinking,0.9
C12768,the_natural_language_api,0.6
C12774,azure,0.9
C12776,git,0.9
C12777,research,0.9
C12777,competitive_analysis,0.9
C12778,google_cloud,0.9
C12779,photography,0.9
C12779,design,0.6
C12781,optimization,0.9
C12786,react,0.9
C12786,react_hooks,0.6
C12793,feature_engineering,0.9
C12796,python,0.9
C12796,sql,0.9
C12801,c#,0.9
C12803,microsoft_project,0.6
C12803,beginners,0.6
C12803,simple_project_plans,0.6
C12806,react,0.9
C12810,nested_and_split-plot_designs,0.6
C12812,study_designs,0.6
C12812,epidemiology,0.6
C12815,possibilities,0.6
C12816,google_cloud,0.9
C12818,java,0.9
C12818,spring_framework_master_class,0.6
C12818,java_spring,0.6
C12820,a_healthy_plate,0.6
C12822,your_first_twitter,0.6
C12825,the_art,0.6
C12825,science,0.6
C12825,pcb_design,0.6
C12825,eagle,0.6
C12827,digital_marketing,0.9
C12828,accounting,0.9
C12829,azure,0.9
C12831,data_visualization,0.9
C12831,python,0.9
C12834,food_regulations,0.6
C12834,food,0.6
C12834,labeling,0.6
C12836,innovation_career_lessons,0.6
C12836,a_master,0.6
C12837,digital_marketing,0.9
C12841,serverless,0.9
C12846,discrete_mathematics,0.9
C12848,model_evaluation,0.9
C12852,mobile_development,0.9
C12852,javascript,0.9
C12853,marketing_analytics,0.9
C12854,data_analysis,0.9
C12854,sql,0.9
C12856,sql,0.9
C12864,terraform,0.9
C12869,python,0.9
C12871,aws,0.9
C12873,statistics,0.9
C12874,strategic_planning,0.9
C12875,kubernetes,0.9
C12879,aws,0.9
C12881,aws,0.9
C12883,network_principles,0.6
C12883,practice,0.6
C12884,cloud_security,0.9
C12886,azure,0.9
C12889,swift,0.9
C12894,geospatial_analysis,0.6
C12894,qgis,0.6
C12895,javascript,0.9
C12896,classification,0.9
C12897,cases,0.6
C12897,the_future,0.6
C12900,financial_analysis,0.9
C12901,aws,0.9
C12903,python,0.9
C12904,python,0.9
C12905,debugging,0.9
C12906,prototyping,0.9
C12908,openai_assistant,0.6
C12908,a_code,0.6
C12908,uml-diagram_generator,0.6
C12911,a_free_business_page,0.6
C12912,competitive_analysis,0.9
C12912,porter’s_five_forces_model,0.6
C12915,data_analysis,0.9
C12915,collaboration,0.9
C12917,smart_business_assistants,0.6
C12917,ibm_watson,0.6
C12919,google_cloud,0.9
C12922,r,0.9
C12928,a_nehéz_tantárgyakkal,0.6
C12929,testing,0.9
C12929,master_jmeter,0.6
C12929,live_apps,0.6
C12930,spanner,0.6
C12930,striim,0.6
C12933,testing,0.9
C12937,agile,0.9
C12937,design_thinking,0.9
C12943,leadership,0.9
C12945,software_development,0.9
C12950,negotiation,0.9
C12954,kubernetes,0.9
C12955,data_visualization,0.9
C12955,microsoft_powerpoint,0.6
C12957,your_productivity,0.6
C12964,devops,0.9
C12967,accounting,0.9
C12968,advanced_visualizations,0.6
C12968,tableau,0.6
C12969,climate_change_mitigation,0.6
C12969,developing_countries,0.6
C12976,user_interfaces,0.6
C12976,experiences,0.6
C12981,data_analytics,0.6
C12981,marketing,0.6
C12983,public_policy,0.6
C12983,social_change,0.6
C12984,hubs,0.6
C12984,innovative_design,0.6
C12986,google_forms,0.6
C12986,google_sheets,0.6
C12989,a_streaming_data_pipeline,0.6
C12997,testing,0.9
C12999,a_philosophical_guide,0.6
C12999,responsible_use,0.6
C13008,serverless,0.9
C13012,deep_learning,0.9
C13014,regression,0.9
C13014,machine_learning,0.9
C13014,regression_machine_learning_problems,0.6
C13017,machine_learning,0.9
C13022,python,0.9
C13023,leadership,0.9
C13025,statistics,0.9
C13032,python,0.9
C13039,google_cloud,0.9
C13042,spanner_-_defining_schemas,0.6
C13042,understanding_query,0.6
C13044,animated_social_media_posts,0.6
C13044,canva,0.6
C13046,notion,0.6
C13046,beginners,0.6
C13046,the_core,0.6
C13047,google_cloud,0.9
C13047,azure,0.9
C13051,google_cloud,0.9
C13052,realtime_pipelines,0.6
C13052,cloud_data_fusion,0.6
C13053,terraform,0.9
C13053,aws,0.9
C13054,team_management,0.9
C13055,data,0.6
C13059,design_basics,0.6
C13059,rcc_buildings,0.6
C13062,h2o_gpte_learning_path,0.6
C13063,kubernetes,0.9
C13067,web_design,0.9
C13067,chatgpt,0.6
C13073,aws,0.9
C13073,machine_learning,0.9
C13077,linux_command_line,0.6
C13083,leadership,0.9
C13084,sql,0.9
C13085,air_conditioning_equipment_selection,0.6
C13085,design,0.6
C13092,matlab,0.9
C13100,math,0.6
C13100,fear,0.6
C13101,data_analysis,0.9
C13105,professional_mockups,0.6
C13105,moqups,0.6
C13109,typescript,0.9
C13119,c++,0.9
C13126,a_looker_modeled_query,0.6
C13127,azure,0.9
C13130,functional_programming,0.9
C13130,scala,0.9
C13134,resilient_streaming_analytics_systems,0.6
C13135,scala,0.9
C13136,team_management,0.9
C13140,sustainability,0.6
C13140,business,0.6
C13140,a_greener_future,0.6
C13141,python,0.9
C13142,master_black,0.6
C13142,white,0.6
C13142,editing,0.6
C13144,roadmaps,0.6
C13144,jira,0.6
C13145,python,0.9
C13145,data_visualization,0.9
C13148,linear_algebra,0.9
C13148,machine_learning,0.9
C13149,unreal_engine,0.6
C13149,a_turret_shooter,0.6
C13149,blueprints,0.6
C13152,unity,0.6
C13152,your_first_meta_quest,0.6
C13152,vr_project,0.6
C13157,java,0.9
C13157,master_java_web_services,0.6
C13157,rest_api,0.6
C13158,google_cloud,0.9
C13159,devops,0.9
C13159,version_control,0.9
C13159,git,0.9
C13160,a_project_management_tracker,0.6
C13160,microsoft_excel,0.6
C13162,r,0.9
C13167,testing,0.9
C13169,google_cloud,0.9
C13172,aws,0.9
C13174,probability,0.9
C13174,r,0.9
C13177,azure,0.9
C13180,google_cloud,0.9
C13180,google_cloud_services,0.6
C13180,apigee,0.6
C13183,distributed_tensorflow,0.6
C13183,vertex,0.6
C13184,optimization,0.9
C13185,platform,0.6
C13185,a_service_-_master,0.6
C13187,photography,0.9
C13187,post,0.6
C13187,production_&_lifelong_practice,0.6
C13189,kubernetes,0.9
C13190,software_architecture,0.9
C13190,big_data,0.9
C13194,design_prompts,0.6
C13194,everyday_work_tasks,0.6
C13197,machine_learning,0.9
C13198,new_product_development,0.6
C13198,your_own_new_product,0.6
C13203,purpose,0.6
C13203,effective_presentations,0.6
C13204,devops,0.9
C13206,azure,0.9
C13207,developing_countries,0.6
C13207,part,0.6
C13207,complex_problems,0.6
C13213,machine_learning,0.9
C13213,production_machine,0.6
C13213,systems_-_português_brasileiro,0.6
C13216,python,0.9
C13227,urban_landscapes,0.6
C13237,azure,0.9
C13242,leadership,0.9
C13244,kubernetes,0.9
C13248,storytelling,0.9
C13251,probability,0.9
C13258,git,0.9
C13258,advanced_git,0.6
C13258,github_practices,0.6
C13259,machine_learning,0.9
C13260,python,0.9
C13262,google_cloud,0.9
C13263,appsheet,0.6
C13263,google_chat,0.6
C13263,webhooks,0.6
C13263,automation_bots,0.6
C13264,angular,0.9
C13267,research,0.9
C13267,statistics,0.9
C13267,clinical_research,0.6
C13267,the_statistics,0.6
C13269,communication,0.9
C13272,design,0.6
C13272,innovative_business_solutions,0.6
C13273,chatgpt_4o,0.6
C13273,beginners,0.6
C13273,social_media_content,0.6
C13279,python,0.9
C13279,applied_plotting,0.6
C13279,data,0.6
C13282,python,0.9
C13283,collaboration,0.9
C13287,leadership,0.9
C13289,planning,0.6
C13289,design,0.6
C13289,sanitation_systems,0.6
C13289,technologies,0.6
C13290,azure,0.9
C13291,basic_elements,0.6
C13291,design,0.6
C13291,design_principles,0.6
C13291,software_overview,0.6
C13293,a_value_proposition_canvas,0.6
C13295,python,0.9
C13297,introduction,0.6
C13297,design,0.6
C13297,embedded_systems,0.6
C13301,accounting,0.9
C13303,html,0.9
C13303,pdf_balance_report,0.6
C13303,excel,0.6
C13303,power,0.6
C13306,python,0.9
C13308,backend_development,0.6
C13308,asp.net,0.6
C13309,java,0.9
C13310,data_visualization,0.9
C13310,node-red,0.6
C13312,your_first_android_app,0.6
C13323,python,0.9
C13325,data,0.6
C13325,visualizations,0.6
C13325,cloud,0.6
C13327,google_cloud,0.9
C13328,negotiation,0.9
C13329,introduction,0.6
C13329,chip_design,0.6
C13329,open-source_eda_tools,0.6
C13330,python,0.9
C13334,java,0.9
C13335,agile,0.9
C13338,conflict_resolution,0.9
C13346,data_visualization,0.9
C13348,iso_security_standards,0.6
C13348,your_organization,0.6
C13350,git,0.9
C13350,optimization,0.9
C13352,design,0.6
C13352,additive_manufacturing,0.6
C13354,agile,0.9
C13356,video_editing,0.9
C13356,cinematic_video_editing,0.6
C13356,master_exciting_youtube_intro,0.6
C13357,vídeos,0.6
C13357,sus_posts,0.6
C13368,maas,0.6
C13368,adoption,0.6
C13370,java,0.9
C13370,rest,0.6
C13370,a_book_store_application,0.6
C13374,solar_energy_system_design,0.6
C13386,accounting,0.9
C13393,rust,0.9
C13396,data_interpretation,0.9
C13398,calculus,0.9
C13401,docker,0.9
C13403,problem_solving,0.9
C13404,devops,0.9
C13406,machine_learning,0.9
C13406,model_evaluation,0.9
C13406,machine_learning_operations,0.6
C13406,mlops,0.6
C13407,engineering_genetic_circuits,0.6
C13409,machine_learning,0.9
C13409,機器學習基石下,0.6
C13409,foundations)---algorithmic_foundations,0.6
C13410,google_cloud,0.9
C13412,python,0.9
C13413,deep_learning,0.9
C13415,aws,0.9
C13418,sql,0.9
C13420,product_design,0.6
C13420,the_circular_economy,0.6
C13421,software_development,0.9
C13422,aws,0.9
C13423,machine_learning,0.9
C13423,science,0.6
C13423,machine,0.6
C13423,français,0.6
C13428,mindsets,0.6
C13428,skills,0.6
C13432,sql,0.9
C13435,html,0.9
C13436,accounting,0.9
C13437,mastery_toolbox,0.6
C13437,master,0.6
C13437,success,0.6
C13444,tasks,0.6
C13444,goals,0.6
C13444,a_project,0.6
C13450,vertex,0.6
C13450,a_customer_chatbot,0.6
C13451,azure,0.9
C13453,reliable_cloud_infrastructure,0.6
C13457,foundations,0.6
C13457,public_health_practice,0.6
C13457,the_public_health_approach,0.6
C13460,google_cloud,0.9
C13460,an_hpc_environment,0.6
C13461,a_key,0.6
C13461,our_world,0.6
C13462,the_need,0.6
C13462,a_sustainable_business,0.6
C13466,research,0.9
C13469,coaching_practices,0.6
C13473,machine_learning,0.9
C13473,science,0.6
C13473,machine,0.6
C13473,português_brasileiro,0.6
C13485,sql,0.9
C13486,javascript,0.9
C13486,api_basics,0.6
C13486,a_bot,0.6
C13486,(fetch,0.6
C13487,object-oriented_programming,0.9
C13487,python,0.9
C13489,machine_learning,0.9
C13489,java,0.9
C13491,sustainable_supply_chains,0.6
C13496,diversity,0.6
C13496,inclusion,0.6
C13501,javascript,0.9
C13501,node.js,0.9
C13510,r,0.9
C13513,sql,0.9
C13517,data_analysis,0.9
C13517,testing,0.9
C13518,storytelling,0.9
C13520,accounting,0.9
C13524,3d_modeling,0.9
C13526,api_development,0.9
C13526,google_cloud,0.9
C13531,web_development,0.9
C13531,flask,0.9
C13531,your_first_website,0.6
C13532,research,0.9
C13537,google_cloud,0.9
C13538,collaborative,0.6
C13540,time_series,0.9
C13546,java,0.9
C13546,email_marketing,0.9
C13551,a_project_dashboard,0.6
C13552,an_infographic,0.6
C13552,canva,0.6
C13556,java,0.9
C13556,object-oriented_programming,0.9
C13559,c++,0.9
C13559,introduction,0.6
C13559,c++_programming,0.6
C13559,a_calculator,0.6
C13565,machine_learning,0.9
C13570,optimization,0.9
C13572,aws,0.9
C13575,google_cloud,0.9
C13576,natural_language_processing,0.9
C13576,azure,0.9
C13579,object-oriented_programming,0.9
C13579,php,0.9
C13582,object-oriented_programming,0.9
C13582,c++,0.9
C13583,deep_learning,0.9
C13587,c++,0.9
C13589,go,0.9
C13589,google_cloud,0.9
C13589,code,0.6
C13593,python,0.9
C13594,javascript,0.9
C13598,java,0.9
C13607,aws,0.9
C13611,git,0.9
C13619,google_cloud,0.9
C13622,skills,0.6
C13622,best_practices,0.6
C13622,cloud_support_associates,0.6
C13623,a_business_mind_map,0.6
C13624,html,0.9
C13628,scala,0.9
C13628,functional_program_design,0.6
C13630,testing,0.9
C13630,debugging,0.9
C13632,r,0.9
C13635,azure,0.9
C13637,corporate_communications,0.6
C13642,research,0.9
C13644,accounting,0.9
C13645,azure,0.9
C13647,a_complete_guide,0.6
C13647,chatbots,0.6
C13649,google_cloud,0.9
C13651,python,0.9
C13651,web_development,0.9
C13654,generative_adversarial_networks,0.6
C13654,gans,0.6
C13658,object-oriented_programming,0.9
C13658,python,0.9
C13660,accounting,0.9
C13662,healthcare_systems,0.6
C13662,theory,0.6
C13662,practice,0.6
C13668,react,0.9
C13668,your_first_react_website,0.6
C13670,java,0.9
C13672,master_apple_device_deployment,0.6
C13672,microsoft_intune,0.6
C13673,kubernetes,0.9
C13674,building,0.6
C13674,agents,0.6
C13674,deepseek,0.6
C13675,statistics,0.9
C13677,a_customer_satisfaction_survey,0.6
C13678,google_cloud,0.9
C13682,javascript,0.9
C13682,json,0.6
C13684,alliances,0.6
C13684,global_health,0.6
C13687,c#,0.9
C13688,java,0.9
C13690,infrastructure_as_code,0.9
C13690,terraform,0.9
C13692,successful_hackers,0.6
C13693,feature_engineering,0.9
C13694,google_cloud,0.9
C13695,machine_learning,0.9
C13695,big_data,0.9
C13695,deep_learning,0.9
C13696,python,0.9
C13697,video,0.6
C13697,social_media_posts,0.6
C13698,javascript,0.9
C13701,community_code,0.6
C13705,description_design,0.6
C13705,interactive_learning_resources,0.6
C13706,animation,0.9
C13709,data_analytics,0.6
C13709,supply_chain,0.6
C13710,machine_learning,0.9
C13711,data_visualization,0.9
C13711,storytelling,0.9
C13712,machine_learning,0.9
C13712,introduction,0.6
C13712,applied_machine_learning,0.6
C13713,generative_ai_solutions,0.6
C13715,tesla_stock_price_prediction,0.6
C13715,facebook_prophet,0.6
C13717,wireshark,0.6
C13717,packet_capture,0.6
C13717,web_traffic,0.6
C13721,human-centered_design,0.6
C13721,inclusive_innovation,0.6
C13722,data_visualization,0.9
C13724,sql,0.9
C13724,(sql,0.6
C13729,theory,0.6
C13731,calculus,0.9
C13733,google_cloud,0.9
C13737,ci/cd,0.9
C13739,algorithmic_bias,0.6
C13739,a_policy_issue,0.6
C13744,sales_data,0.6
C13744,libreoffice_base_queries,0.6
C13746,machine_learning,0.9
C13748,problem_solving,0.9
C13748,problem,0.6
C13748,computational_thinking,0.6
C13749,aws,0.9
C13751,sql,0.9
C13755,an_affinity_diagram,0.6
C13758,angular,0.9
C13758,angular_fundamentals,0.6
C13758,responsive_web_apps,0.6
C13758,ease,0.6
C13761,tools,0.6
C13761,practices,0.6
C13761,pandemic_challenges,0.6
C13762,diversity,0.6
C13762,inclusion,0.6
C13765,google_cloud,0.9
C13766,scala,0.9
C13767,machine_learning,0.9
C13767,machine_learning_operations,0.6
C13767,mlops,0.6
C13769,google_cloud,0.9
C13770,data_visualization,0.9
C13770,r,0.9
C13772,testing,0.9
C13773,presentation_skills,0.9
C13776,corporate_presentations,0.6
C13776,piktochart,0.6
C13782,data_visualization,0.9
C13785,python,0.9
C13786,aws,0.9
C13793,business_intelligence,0.9
C13793,sql,0.9
C13793,sql_reports,0.6
C13796,azure,0.9
C13799,python,0.9
C13802,ai_principles,0.6
C13802,gc_-_italiano,0.6
C13808,plants,0.6
C13808,part,0.6
C13812,html,0.9
C13812,css,0.9
C13812,a_multi_page_app,0.6
C13813,deep_learning,0.9
C13817,testing,0.9
C13818,sql,0.9
C13818,basic_sql_syntax,0.6
C13822,design_thinking,0.9
C13822,the_greater_good,0.6
C13823,google_cloud,0.9
C13829,graphic_elements,0.6
C13829,design,0.6
C13829,color_theory,0.6
C13829,image_formats,0.6
C13830,node.js,0.9
C13833,r,0.9
C13834,best_practices,0.6
C13834,marketing,0.6
C13834,facebook_messenger,0.6
C13836,java,0.9
C13840,terraform,0.9
C13840,google_cloud,0.9
C13842,machine_learning,0.9
C13843,accounting,0.9
C13843,decision_making,0.9
C13845,computer_vision,0.9
C13851,optimization,0.9
C13852,circular_product_design_frameworks,0.6
C13852,certifications,0.6
C13853,java,0.9
C13858,decision_making,0.9
C13859,java,0.9
C13866,python,0.9
C13869,c++,0.9
C13873,google_ads,0.6
C13873,beginners,0.6
C13873,master_essentials,0.6
C13873,fundamentals,0.6
C13874,decision_making,0.9
C13875,accounting,0.9
C13876,devops,0.9
C13876,git,0.9
C13877,c#,0.9
C13877,sql,0.9
C13878,javascript,0.9
C13879,communication,0.9
C13880,kotlin,0.9
C13884,java,0.9
C13885,big_data,0.9
C13885,apache_spark,0.6
C13885,big_data_workflows,0.6
C13886,react,0.9
C13886,react_application,0.6
C13886,asp.net_mvc5,0.6
C13888,interactive_choice_boards,0.6
C13888,seesaw,0.6
C13892,ethics,0.6
C13892,responsible_practices,0.6
C13895,web_development,0.9
C13896,master,0.6
C13896,advanced_study,0.6
C13896,engineering_degree_preview,0.6
C13900,obesity,0.6
C13903,machine_learning,0.9
C13903,regression,0.9
C13903,classification,0.9
C13908,kubernetes,0.9
C13908,managing_deployments,0.6
C13908,kubernetes_engine,0.6
C13909,digital_marketing,0.9
C13910,azure,0.9
C13910,kubernetes,0.9
C13910,containers,0.6
C13910,azure_kubernetes_service,0.6
C13918,machine_learning,0.9
C13919,c++,0.9
C13920,team_management,0.9
C13922,compliance,0.9
C13923,aws,0.9
C13923,optimization,0.9
C13928,bfsi_interviews,0.6
C13940,brand_management,0.9
C13954,data_analysis,0.9
C13954,pandas,0.6
C13954,path,0.6
C13957,big_data,0.9
C13957,scala,0.9
C13958,sql,0.9
C13959,java,0.9
C13961,python,0.9
C13961,shortest_paths,0.6
C13961,routers,0.6
C13965,machine_learning,0.9
C13968,kubernetes,0.9
C13977,accounting,0.9
C13978,python,0.9
C13984,azure,0.9
C13987,leadership,0.9
C13989,python,0.9
C13990,google_cloud,0.9
