learner_id,course_id,course_name,course_domain,course_difficulty,archetype,course_number,enrollment_date,quiz_score,engagement_score,time_spent_hours,completed,learner_skill_level
L00834,oJzQpVJTEfCEfQ7qBIGcaw,Unknown,,intermediate,steady_learner,7,2025-10-27,54.2,71.7,6.2,True,0.8850471276750675
L00834,C-MxyKXkEe-syBKvuiDv_w,Unknown,,intermediate,steady_learner,8,2025-10-31,38.6,68.2,6.7,True,1.0475136318617135
L00834,ZYS-UtA7Ee6SjxKHxThXWw,Unknown,,intermediate,steady_learner,9,2025-11-24,74.6,78.9,8.3,True,1.1632828466868126
L00835,pGplZawrEeyOLhK9Igm19Q,Unknown,,intermediate,steady_learner,1,2025-08-24,71.5,87.3,8.2,True,0.0
L00835,8RUJwL3bEe-ADgr_3OZlyQ,Unknown,,intermediate,steady_learner,2,2025-10-10,68.3,84.2,9.0,True,0.21457582750481927
L00835,A0tHxB50EfCpIQr_6QDb7Q,Unknown,,intermediate,steady_learner,3,2025-11-11,76.5,64.4,6.7,False,0.4195241747179934
L00835,JT3vYZeXEeWECQ40bkXGkQ,Unknown,,intermediate,steady_learner,4,2025-11-21,61.7,74.0,6.9,True,0.4195241747179934
L00836,ehduduTdEeaFIA5vdqGHzA,Unknown,,intermediate,steady_learner,1,2025-03-17,32.1,71.6,6.2,True,0.0
L00836,nGCMj-9bEe-CZAr_3z-mxw,Unknown,,intermediate,steady_learner,2,2025-04-03,61.8,71.5,6.7,True,0.09623229065172824
L00836,57xyPkInEfC0sQr_9lgCRw,Unknown,,intermediate,steady_learner,3,2025-04-19,57.2,61.8,7.3,False,0.2815354539176289
L00836,9K4loSDdEfCjJgr_y779sQ,Unknown,,intermediate,steady_learner,4,2025-09-07,80.0,49.7,5.3,False,0.2815354539176289
L00836,6GcCJfrFEe6muw6kPmMYSw,Unknown,,intermediate,steady_learner,5,2025-09-18,63.1,63.8,7.3,False,0.2815354539176289
L00836,CfQXATtBEfCGRg44G5OASw,Unknown,,intermediate,steady_learner,6,2025-10-15,56.9,88.1,9.4,True,0.2815354539176289
L00836,yaiOUkgTEe-_Zwr_8MK9PQ,Unknown,,intermediate,steady_learner,7,2025-10-25,37.9,64.0,6.3,True,0.4522976307234836
L00836,mKRl2zUZEe-9Ig7qA4dB5w,Unknown,,intermediate,steady_learner,8,2025-11-09,65.8,70.3,6.8,True,0.5658779361103313
L00836,It7-hhN3Ee-zqA6_zzhdJQ,Unknown,,intermediate,steady_learner,9,2025-12-22,82.4,54.7,5.5,True,0.7633660208189549
L00836,0Xg4lafrEei_eQ4B5e75qA,Unknown,,intermediate,steady_learner,10,2026-01-04,78.7,52.2,5.2,True,1.010604853983536
L00836,aTP-nQbzEfC3TQ5GC5VyRw,Unknown,,intermediate,steady_learner,11,2026-01-20,63.8,61.8,6.1,False,1.2465857072691127
L00837,UYTKxhIIEe-zqA6_zzhdJQ,Unknown,,intermediate,steady_learner,1,2025-10-27,80.3,45.0,5.1,True,0.0
L00837,OvWSBwaDEfC8aAr_0V4I2Q,Unknown,,intermediate,steady_learner,2,2025-11-02,70.0,40.4,4.5,True,0.24075913109065192
L00838,yI8fAUhFEe6cKg41IVwGGw,Unknown,,intermediate,struggling_learner,1,2025-09-30,11.1,43.3,3.9,False,0.0
L00839,E-XF1tHmEeqC9wrK2ukh8Q,Unknown,,intermediate,steady_learner,1,2025-10-15,90.0,65.8,7.5,True,0.0
L00839,pD1uvzvKEeWjyxInT4zYJQ,Unknown,,intermediate,steady_learner,2,2025-12-24,50.8,86.3,7.6,True,0.2699948347989155
L00839,DbsMzp0yEeuqXwpHmVKljw,Unknown,,intermediate,steady_learner,3,2026-01-01,68.7,66.3,7.5,True,0.42251897747811035
L00839,RrTTvjv0EfCPPRLIAC7VQQ,Unknown,,intermediate,steady_learner,4,2026-01-06,81.6,61.6,6.6,True,0.6285357740279063
L00839,81mGpLjnEe2MbhL2cyy77Q,Unknown,,intermediate,steady_learner,5,2026-01-07,100.0,73.8,7.9,True,0.8732761557261809
L00839,uH56Doe5Ee6hyw4UDDa2MQ,Unknown,,intermediate,steady_learner,6,2026-03-02,85.0,63.3,6.5,True,1.1732761557261808
L00839,6j95KdhZEeyWGA5SWDjIXw,Unknown,,intermediate,steady_learner,7,2026-04-03,82.5,62.6,7.3,True,1.4281386220892265
L00840,MBj-1cpCEe2BRgqKaktnAQ,Unknown,,intermediate,steady_learner,1,2026-01-08,77.2,73.7,6.6,True,0.0
L00840,X1fUIIvOEe-DEBK9SfSQ3Q,Unknown,,intermediate,steady_learner,2,2026-02-12,85.7,66.0,6.3,True,0.2314816169219402
L00840,ScWeK7xTEe-21A5KKJdafQ,Unknown,,intermediate,steady_learner,3,2026-02-14,76.8,61.5,6.2,True,0.48851003541072435
L00840,PreRlvdhEe6fxBKHZHPURQ,Unknown,,intermediate,steady_learner,4,2026-03-26,87.2,63.2,5.4,True,0.7188676785573871
L00841,oFTzEDQ6Eemftw7vS1121A,Unknown,,intermediate,explorer,1,2025-01-27,21.0,18.8,1.9,True,0.0
L00843,2JsHyL6iEeuxGwpcZwh55w,Unknown,,intermediate,steady_learner,1,2025-03-05,63.1,81.3,7.0,True,0.0
L00845,IrvLQAqFEeeBuxL5UjD8lg,Unknown,,intermediate,high_achiever,1,2025-09-06,61.7,84.5,7.0,True,0.0
L00846,-vwROeU9EemxcA6MYUxOhg,Unknown,,intermediate,steady_learner,1,2025-09-21,45.5,72.7,5.9,False,0.0
L00846,cE0O7xjsEe2sOA4_kCTMHw,Unknown,,intermediate,steady_learner,2,2025-11-20,51.6,48.8,4.8,False,0.0
L00846,FjD-ZB8oEeScWCIACnuVZQ,Unknown,,intermediate,steady_learner,3,2025-11-22,55.9,49.4,4.4,True,0.0
L00846,S4rFaf3dEe-ehwr_ziEUiw,Unknown,,intermediate,steady_learner,4,2026-01-07,47.6,94.4,9.4,True,0.16761767290866272
L00847,FI7-ObNrEeuUgRLoWReItw,Unknown,,intermediate,high_achiever,1,2025-06-17,75.0,79.1,7.2,True,0.0
L00847,YQxyoB_pEe2Psg5YTxx2NQ,Unknown,,intermediate,high_achiever,2,2025-07-02,88.8,85.8,8.0,True,0.2249458242102732
L00847,nqarRlIAEeeffgqJyG_Okg,Unknown,,intermediate,high_achiever,3,2025-07-12,89.1,88.5,9.0,True,0.4914054483474586
L00847,GDUI6MbPEeqA0RInkJ_GTQ,Unknown,,intermediate,high_achiever,4,2025-07-15,78.3,95.8,8.6,True,0.7586631629610807
L00847,CX4reww7EeywzRKu16n9zw,Unknown,,intermediate,high_achiever,5,2025-07-29,80.5,75.0,6.1,True,0.9934252985411
L00847,P9hfJCdHEe6Ksg4d3AQmNQ,Unknown,,intermediate,high_achiever,6,2025-09-07,99.4,67.6,5.4,True,1.2350064374430023
L00847,ZGLe-go7EemaoQ6n9kv2xA,Unknown,,intermediate,high_achiever,7,2025-10-14,100.0,88.1,10.3,True,1.5333349316195901
L00847,IhMA5LR0Ee2MNRLdxpojNw,Unknown,,intermediate,high_achiever,8,2025-11-19,91.4,68.8,7.6,True,1.8333349316195902
L00850,DYzXb94EEem7ZRKFVceiaA,Unknown,,intermediate,high_achiever,1,2025-07-12,73.0,85.7,9.4,True,0.0
L00850,-N44X0IJEeWpogr5ZO8qxQ,Unknown,,intermediate,high_achiever,2,2025-07-15,69.7,94.8,10.2,True,0.21888675333715524
L00850,bj3kRxAGEeuxfQ6BNcXwEQ,Unknown,,intermediate,high_achiever,3,2025-08-12,82.5,83.2,7.2,True,0.42803544146116124
L00850,FRhDDa3KEeeN3goWo4mKhg,Unknown,,intermediate,high_achiever,4,2025-08-14,95.1,81.9,9.6,True,0.6755986461964051
L00850,udVJTg5fEfC2IxIKAKPIqQ,Unknown,,intermediate,high_achiever,5,2025-09-21,93.6,73.4,6.6,True,0.9609019038031894
L00850,J3ItMG93Ee-CUA7-5BJkaw,Unknown,,intermediate,high_achiever,6,2025-10-05,86.8,85.2,10.2,True,1.241725796165283
L00850,zfwFaOQQEe-ccQr_xjRSew,Unknown,,intermediate,high_achiever,7,2025-10-09,91.0,91.7,9.0,True,1.5020395339216228
L00850,ix84hqAPEeS1LCIACxcNEQ,Unknown,,intermediate,high_achiever,8,2025-10-26,100.0,83.0,9.1,True,1.7750115638766195
L00850,J-Bi0XrsEeynSxJpnIcphQ,Unknown,,intermediate,high_achiever,9,2025-11-18,100.0,68.0,6.8,True,2.0
L00850,L-dkQ7nvEe6jXQ7DOFLcow,Unknown,,intermediate,high_achiever,10,2025-11-28,100.0,87.4,8.5,True,2.0
L00851,vDFODsr1Ee6SjxKHxThXWw,Unknown,,intermediate,explorer,1,2025-07-24,44.5,61.5,6.2,True,0.0
L00851,18OIR_xrEe6mvg738PZ9QQ,Unknown,,intermediate,explorer,2,2025-08-07,26.0,39.1,4.0,False,0.13343082003926762
L00851,ClCx1sbdEeShXyIAC5MC2w,Unknown,,intermediate,explorer,3,2025-10-08,10.2,47.8,4.7,False,0.13343082003926762
L00852,iuknPdarEeyVeQ7wssTYLQ,Unknown,,intermediate,explorer,1,2025-08-15,77.7,37.8,4.4,False,0.0
L00852,_QEXCYFtEe-L8RKezlgehQ,Unknown,,intermediate,explorer,2,2025-09-03,84.0,85.9,7.8,True,0.0
L00852,ksw_p3NcEfCRnhLjjcRz5w,Unknown,,intermediate,explorer,3,2025-09-19,16.9,52.6,4.9,False,0.25186800887774174
L00852,3Gfq5cIdEeux9w57Jm7QdQ,Unknown,,intermediate,explorer,4,2026-01-08,56.0,86.0,7.8,True,0.25186800887774174
L00853,_ObpFNvzEeyZ0gqYTIpn5w,Unknown,,intermediate,struggling_learner,1,2025-03-29,3.2,55.2,5.2,True,0.0
L00853,BlzYiU3XEe-mywr_6bZvLw,Unknown,,intermediate,struggling_learner,2,2026-03-01,50.2,51.8,6.0,False,0.009626421888364305
L00853,7h9Vqve3Ee2fnxIInyWU6Q,Unknown,,intermediate,struggling_learner,3,2026-04-14,33.7,72.5,7.7,True,0.009626421888364305
L00854,JaqYjbK1EeWl_hJObLDVwQ,Unknown,,intermediate,high_achiever,1,2025-02-23,87.9,100.0,8.6,True,0.0
L00854,6dWPOm6sEeys9RJMWW48Yw,Unknown,,intermediate,high_achiever,2,2025-03-17,82.0,97.4,9.9,True,0.2637690647568742
L00854,hnkXgxg5Ee-psBLYSUo0SQ,Unknown,,intermediate,high_achiever,3,2025-03-21,85.4,83.1,7.1,True,0.5099037386857501
L00854,6kAowBObEeWfzgpfp_iBVw,Unknown,,intermediate,high_achiever,4,2025-03-27,83.8,90.2,10.5,True,0.7660195333887885
L00854,i5eo_CvmEfCfYRK_JFNrvw,Unknown,,intermediate,high_achiever,5,2025-04-03,100.0,98.9,10.8,True,1.0173722850612537
L00854,OZf5AK1cEeyiqQr1qP1QDw,Unknown,,intermediate,high_achiever,6,2025-04-24,97.3,86.1,10.1,True,1.3173722850612537
L00854,hoKkxLaMEe-JHhL4HU-TUQ,Unknown,,intermediate,high_achiever,7,2025-05-03,95.2,86.3,8.3,True,1.6092574359088763
L00854,mDu-kRbWEfCwdwr_1g1Hsw,Unknown,,intermediate,high_achiever,8,2025-05-18,86.8,83.6,8.9,True,1.8949345914502032
L00854,US3IIWiAEeyIUg4Qv2RsBQ,Unknown,,intermediate,high_achiever,9,2025-05-21,87.8,92.4,9.9,True,2.0
L00854,xSRMuGh4EfCgyhLSHfmDvQ,Unknown,,intermediate,high_achiever,10,2025-05-24,89.2,84.4,10.0,True,2.0
L00854,4q10vWTrEee1VA7DqjUt-A,Unknown,,intermediate,high_achiever,11,2025-06-11,78.9,77.6,7.1,True,2.0
L00854,uF1TXL9SEeyInQ4kvXUz6Q,Unknown,,intermediate,high_achiever,12,2025-06-13,91.9,90.0,8.8,True,2.0
L00854,qM8dTAXDEey7UArf-9pKDQ,Unknown,,intermediate,high_achiever,13,2025-07-10,90.4,97.5,10.0,True,2.0
L00854,lxTGB6kzEeyjPxJkzIUqCw,Unknown,,intermediate,high_achiever,14,2025-07-10,79.2,85.0,7.8,True,2.0
L00855,w6WbWj15Eey2HhKRvGWgpQ,Unknown,,intermediate,focused_specialist,1,2025-11-12,77.0,72.1,8.1,True,0.0
L00855,xyLJl3YnEeu0DQqwkTi7iQ,Unknown,,intermediate,focused_specialist,2,2025-11-14,52.4,100.0,9.0,True,0.23088006186247856
L00855,iWLsugL1EfCm2BKpUCEabw,Unknown,,intermediate,focused_specialist,3,2026-01-04,74.1,89.3,9.7,True,0.3881483548687924
L00855,mF2NW3ohEeyK8hK8ix-PBw,Unknown,,intermediate,focused_specialist,4,2026-02-03,96.4,76.6,8.0,True,0.6105618695974705
L00855,r2prGj8rEeeQDg6xSmfOXg,Unknown,,intermediate,focused_specialist,5,2026-02-14,85.1,67.2,7.8,True,0.8998457252398167
L00855,xfSxZG3ZEeqZGA6nG5ejfQ,Unknown,,intermediate,focused_specialist,6,2026-02-23,78.9,80.7,7.6,True,1.1550076751405656
L00855,xDzsXNtYEeWP9RIK11q74w,Unknown,,intermediate,focused_specialist,7,2026-03-06,84.2,93.0,11.0,True,1.3917282048131816
L00855,wPnkSOrjEeuBsA7dfr7eew,Unknown,,intermediate,focused_specialist,8,2026-03-11,67.1,79.6,7.2,True,1.6443324019215608
L00856,2kDPTz8cEfCseQ7q_2K0iw,Unknown,,intermediate,struggling_learner,1,2025-05-22,55.7,25.2,2.7,False,0.0
L00857,LikItAWBEeaz0xKdW20ZTw,Unknown,,intermediate,high_achiever,1,2025-01-28,76.9,78.4,6.4,True,0.0
L00857,VlWc-J-bEeqVvg6osXSIXQ,Unknown,,intermediate,high_achiever,2,2025-02-15,98.9,81.2,8.9,True,0.23082972954137296
L00857,sV7k6ztREe6PABLgKXk5yQ,Unknown,,intermediate,high_achiever,3,2025-02-25,69.5,88.6,9.1,True,0.5275227872399474
L00858,3b8tzc9JEe6SjxKHxThXWw,Unknown,,intermediate,steady_learner,1,2025-11-30,57.3,68.1,7.4,True,0.0
L00858,AfPqPa1hEe-gCBKpUApi9w,Unknown,,intermediate,steady_learner,2,2025-12-21,71.0,76.8,6.2,True,0.1720432471840858
L00858,o9U-Xj_gEe-xLxIpRr2Opw,Unknown,,intermediate,steady_learner,3,2026-01-23,54.4,64.4,7.7,False,0.3850913991684082
L00858,moo-OL18Ee-LvhIuPUA7nw,Unknown,,intermediate,steady_learner,4,2026-03-02,46.9,59.8,7.1,False,0.3850913991684082
L00859,gYt6tHFlEeys9RJMWW48Yw,Unknown,,intermediate,steady_learner,1,2025-04-30,53.9,37.3,3.7,True,0.0
L00859,N0l8fiV4Ee6DuxLo8f8SVQ,Unknown,,intermediate,steady_learner,2,2025-07-21,66.1,58.0,4.9,True,0.1617969164446643
L00859,evGYoZ65EeW6bw4ogk2HGQ,Unknown,,intermediate,steady_learner,3,2025-08-06,55.8,76.3,7.6,True,0.36020997605870597
L00859,7XYEjJftEeuFpwo_oTjObQ,Unknown,,intermediate,steady_learner,4,2025-10-30,59.9,61.6,7.3,False,0.5275212182632225
L00859,0i0FuVmgEe-6gRJ5RLvfNQ,Unknown,,intermediate,steady_learner,5,2025-11-30,82.6,82.0,8.0,True,0.5275212182632225
L00859,v4fcY9poEe6dvQr_-rM6FQ,Unknown,,intermediate,steady_learner,6,2025-12-13,51.9,49.9,4.3,True,0.7752893688556313
L00860,UweUcwYZEfC3TQ5GC5VyRw,Unknown,,intermediate,explorer,1,2025-04-22,50.2,54.0,5.2,True,0.0
L00860,M26Nu0RpEeuofRLHWX896w,Unknown,,intermediate,explorer,2,2025-06-12,90.3,67.8,7.8,True,0.15048731671729146
L00862,rFj-2N7yEe-4xBKadyB1EQ,Unknown,,intermediate,high_achiever,1,2025-08-25,67.5,78.3,7.0,True,0.0
L00862,XbF9Eou8Ee-Prw4pgRltBQ,Unknown,,intermediate,high_achiever,2,2025-09-29,74.6,98.0,8.4,True,0.20252598666076627
L00862,hJICnWjnEe-zXBID9Vp6zQ,Unknown,,intermediate,high_achiever,3,2025-10-01,85.5,71.3,7.8,True,0.4263716348204507
L00863,ETzWTdC9Ee6SjxKHxThXWw,Unknown,,intermediate,explorer,1,2025-12-11,80.8,88.4,8.5,True,0.0
L00863,WhMdfX8-EeWkMQ6S5uJulw,Unknown,,intermediate,explorer,2,2025-12-27,70.2,100.0,8.9,True,0.2423821155876129
L00863,q7ljNxWQEey-eg5vTfTRnw,Unknown,,intermediate,explorer,3,2026-01-13,59.1,41.8,4.8,False,0.45288359691132385
L00863,SN1qEil0Ee-QGRKR-lolWw,Unknown,,intermediate,explorer,4,2026-01-19,18.3,63.0,6.9,True,0.45288359691132385
L00863,kKv_5KkoEeywagovoAKHOQ,Unknown,,intermediate,explorer,5,2026-01-25,21.7,57.8,6.1,False,0.5078969772509049
L00863,hzlA6mf1EfCg9wr_w-3how,Unknown,,intermediate,explorer,6,2026-04-04,90.3,61.1,6.3,True,0.5078969772509049
L00864,s_ErUBCPEfCYRxIhlWcJNQ,Unknown,,intermediate,explorer,1,2025-10-21,73.6,72.3,8.0,True,0.0
L00864,_HYzDzDHEeiWTQ4fi9qqFg,Unknown,,intermediate,explorer,2,2025-10-24,20.6,56.3,6.4,False,0.2206993680448998
L00864,6qeWeGPVEe-e0g4kKcdYJQ,Unknown,,intermediate,explorer,3,2025-11-06,38.7,37.3,3.9,True,0.2206993680448998
L00865,PEStCFFiEeqtgRK6q5_C5Q,Unknown,,intermediate,focused_specialist,1,2025-01-19,79.4,88.0,10.5,True,0.0
L00865,SOBJBJlKEeuvAhKafbQOPQ,Unknown,,intermediate,focused_specialist,2,2025-01-19,59.3,98.9,8.5,True,0.23813773385502746
L00865,Em4CCDs1EfC3HAr_0KfBDw,Unknown,,intermediate,focused_specialist,3,2025-03-09,64.1,72.9,6.8,True,0.4161566122535648
L00865,V_MwPXxREeeo9AoHTbC3Wg,Unknown,,intermediate,focused_specialist,4,2025-04-22,75.2,58.8,5.0,True,0.6084706240957356
L00865,IUPv-VWPEfCekhJDthqyWw,Unknown,,intermediate,focused_specialist,5,2025-05-27,73.7,75.4,8.6,True,0.8340207842269562
L00865,JoTtucHEEe2GXg60NEYlIw,Unknown,,intermediate,focused_specialist,6,2025-06-19,92.3,91.0,8.5,True,1.0552211802653897
L00865,Krt92OYbEe6s9Qr_2Qjvdw,Unknown,,intermediate,focused_specialist,7,2025-06-24,72.0,79.5,9.0,True,1.3320981659478497
L00865,bkJ0yYJ7Eeyg9hKH5WRuwQ,Unknown,,intermediate,focused_specialist,8,2025-07-21,80.4,74.6,7.8,True,1.5479927756175984
L00865,H5d8JrZIEeWq2A7HIftJ6w,Unknown,,intermediate,focused_specialist,9,2025-07-31,89.3,79.8,9.5,True,1.7890858347120513
L00866,Ff1rdGbrEeyIUg4Qv2RsBQ,Unknown,,intermediate,focused_specialist,1,2025-07-28,55.5,83.3,9.5,True,0.0
L00866,lIGico1tEe-hwhKvcVmSJQ,Unknown,,intermediate,focused_specialist,2,2025-08-12,63.5,73.4,6.1,True,0.16645289074292555
L00866,mjPtRyfIEe2GwRLfSI7mvQ,Unknown,,intermediate,focused_specialist,3,2025-08-12,98.9,100.0,11.6,True,0.3568031288951437
L00866,n0uhB_oMEe-glg6vww23RQ,Unknown,,intermediate,focused_specialist,4,2025-10-01,65.9,84.6,8.9,True,0.6536131613950981
L00866,mylOmGOSEee1VA7DqjUt-A,Unknown,,intermediate,focused_specialist,5,2025-10-03,79.1,82.3,8.2,True,0.8512847564566941
L00866,0q3vvPaxEeq6fhKJnrhDJQ,Unknown,,intermediate,focused_specialist,6,2025-11-07,88.7,100.0,10.6,True,1.0885605696663352
L00866,IKJ3iHh-EeebgxJJUk2AAg,Unknown,,intermediate,focused_specialist,7,2025-11-24,83.5,88.6,9.4,True,1.3545425758841079
L00866,ELUaUAA6EeyUuw4vrkaRuQ,Unknown,,intermediate,focused_specialist,8,2025-12-06,75.4,54.6,5.9,True,1.6051648172087798
L00866,3BtSOZkvEeeNegqR6J6tDg,Unknown,,intermediate,focused_specialist,9,2025-12-25,87.1,87.1,8.1,True,1.83124913834586
L00866,6EAVDavbEeaPvQ5eOPtN_A,Unknown,,intermediate,focused_specialist,10,2025-12-29,100.0,80.0,7.9,True,2.0
L00866,0IjEDjS6Ee-9Ig7qA4dB5w,Unknown,,intermediate,focused_specialist,11,2026-01-23,92.4,93.5,10.4,True,2.0
L00866,7Iw3cbCiEeS-qCIACimRTw,Unknown,,intermediate,focused_specialist,12,2026-02-11,100.0,88.4,7.2,True,2.0
L00866,m4gpU445EeWq-BKQI4jyyw,Unknown,,intermediate,focused_specialist,13,2026-03-21,72.3,90.1,8.6,True,2.0
L00866,pFZx52q4Ee--dw7PPVphLw,Unknown,,intermediate,focused_specialist,14,2026-03-26,100.0,69.8,6.9,True,2.0
L00866,DNvudc7gEe6bkA7BMk6-Yw,Unknown,,intermediate,focused_specialist,15,2026-04-23,100.0,86.4,9.3,True,2.0
L00867,jW2AXUf0Ee6WbA6Rm9OQgw,Unknown,,intermediate,steady_learner,1,2025-12-22,70.6,55.9,4.5,True,0.0
L00867,nalEO2Z4EfCyyg7NHiyh6Q,Unknown,,intermediate,steady_learner,2,2026-05-29,80.9,95.4,9.1,True,0.2118696895885872
L00867,dWHdMyGbEe-CohKB9XWupQ,Unknown,,intermediate,steady_learner,3,2026-06-10,57.9,68.8,6.6,False,0.45449979960777276
L00867,rhKgOfbxEeyFUAphC_7O7w,Unknown,,intermediate,steady_learner,4,2026-07-11,66.9,78.7,9.1,True,0.45449979960777276
L00867,pv1sXVvhEe--cA6V9nAp5Q,Unknown,,intermediate,steady_learner,5,2026-07-16,71.0,76.3,6.8,True,0.6551063177295353
L00867,Pa1k-1B6Ee6t5QqZGaqvvw,Unknown,,intermediate,steady_learner,6,2026-07-23,72.6,56.6,6.8,False,0.8680883921572669
L00867,iAYDaa1EEe2fwxIAdw5Cyw,Unknown,,intermediate,steady_learner,7,2026-08-14,49.7,51.8,5.3,True,0.8680883921572669
L00868,WNjUw_r5Ee6cXRKLg4wf_Q,Unknown,,intermediate,struggling_learner,1,2025-05-30,7.3,58.4,5.8,True,0.0
L00868,ps26lhXhEe-d6hIj26omoQ,Unknown,,intermediate,struggling_learner,2,2025-07-22,67.6,52.3,5.8,False,0.02177448535752591
L00868,o1DUF6G0Eeq4RhLFNhvWjQ,Unknown,,intermediate,struggling_learner,3,2025-08-11,60.8,53.9,5.0,False,0.02177448535752591
L00868,Vrih-AYnEeWJMSIAC7Jl0w,Unknown,,intermediate,struggling_learner,4,2025-10-26,55.8,34.7,2.8,False,0.02177448535752591
L00871,2Ua66XCSEey4uArRczA0dw,Unknown,,intermediate,high_achiever,1,2025-08-04,88.1,89.2,8.6,True,0.0
L00871,cGbsjtNcEe-wJQr_zK5V5w,Unknown,,intermediate,high_achiever,2,2025-08-25,72.8,57.6,6.2,True,0.26443899463511017
L00871,huPu7DZ5EeyTERK47a9PLQ,Unknown,,intermediate,high_achiever,3,2025-09-17,87.4,82.2,8.8,True,0.4827963103248909
L00871,pSaP4p3ZEeW_wArffOXkOw,Unknown,,intermediate,high_achiever,4,2025-09-26,90.0,79.9,9.3,True,0.744881749932522
L00871,rWx7Mnc-Ee-WRwr_5HbcvQ,Unknown,,intermediate,high_achiever,5,2025-10-19,59.9,85.9,7.8,True,1.015016508931796
L00871,bMcEw3HwEeWIfhKr_WcYsQ,Unknown,,intermediate,high_achiever,6,2025-10-20,87.4,80.3,7.0,True,1.1947193059022299
L00871,1OsCg4CyEe-L8RKezlgehQ,Unknown,,intermediate,high_achiever,7,2025-10-23,75.4,81.5,9.5,True,1.45704250689684
L00871,vJfPbbP_EeuVARITHCE31Q,Unknown,,intermediate,high_achiever,8,2025-10-26,93.6,90.7,7.8,True,1.6831151635474453
L00871,zO_GZnOREeuBTg7vUdMe9w,Unknown,,intermediate,high_achiever,9,2025-11-12,89.1,84.0,6.9,True,1.9637818916959666
L00872,7NikkWPGEe-kNRKvYx1DyQ,Unknown,,intermediate,focused_specialist,1,2025-03-30,79.7,74.4,8.5,True,0.0
L00872,a_HRKBYqEey_dQpvWp7EqQ,Unknown,,intermediate,focused_specialist,2,2025-04-18,90.2,85.6,8.0,True,0.23911059661537937
L00872,x-gAlRfUEe6MGQp5UK7jJQ,Unknown,,intermediate,focused_specialist,3,2025-05-07,89.6,66.4,6.2,True,0.5097680340331936
L00872,bN9fcgp9Eeu0VAqNda9Xjw,Unknown,,intermediate,focused_specialist,4,2025-05-15,74.2,85.1,7.4,True,0.7785817176382411
L00872,CbKCe_6VEe6V-Ar_6U5oYw,Unknown,,intermediate,focused_specialist,5,2025-06-13,72.5,76.4,6.5,True,1.0011067345735656
L00872,4kzThz0jEe-9Ig7qA4dB5w,Unknown,,intermediate,focused_specialist,6,2025-07-30,75.6,87.0,10.4,True,1.2184733001260424
L00872,bu-bs9_HEeSNQCIAC2-J5Q,Unknown,,intermediate,focused_specialist,7,2025-08-02,66.3,85.7,9.5,True,1.4451938241557156
L00872,7t9y531dEeWKYwric11Hpw,Unknown,,intermediate,focused_specialist,8,2025-09-07,100.0,88.9,9.1,True,1.6441014574138006
L00873,oVmAQz6CEeuAPwruVRtqkQ,Unknown,,intermediate,steady_learner,1,2025-04-28,68.7,67.6,6.0,True,0.0
L00873,lJsY5oR_Ee-uIwr_5K4XQQ,Unknown,,intermediate,steady_learner,2,2025-05-18,93.7,100.0,10.2,True,0.2061680966105176
L00873,UxyeWhGyEe-zqA6_zzhdJQ,Unknown,,intermediate,steady_learner,3,2025-05-24,73.0,91.8,8.8,True,0.48725952641475573
L00874,1YrRj2QrEe6C8Aq3MM882w,Unknown,,intermediate,struggling_learner,1,2025-11-08,76.9,49.6,4.5,True,0.0
L00874,8Vli4LFYEe-gCBKpUApi9w,Unknown,,intermediate,struggling_learner,2,2025-11-15,29.5,55.3,5.5,True,0.23083942937729074
L00874,H4i9Qu4LEe6f9g7in3_SLw,Unknown,,intermediate,struggling_learner,3,2026-02-07,66.7,80.2,6.5,False,0.31939527948702817
L00874,Da8c-1F3EeulPAroU7-MFQ,Unknown,,intermediate,struggling_learner,4,2026-02-12,25.0,17.8,1.5,True,0.31939527948702817
L00874,mEWhfadaEe-ucgr_-01kZw,Unknown,,intermediate,struggling_learner,5,2026-02-16,44.1,31.4,3.3,False,0.39426968566008963
L00874,jLIb2cq4Ee6SjxKHxThXWw,Unknown,,intermediate,struggling_learner,6,2026-03-28,36.2,52.2,4.9,False,0.39426968566008963
L00874,-vW9QLdQEe-JHhL4HU-TUQ,Unknown,,intermediate,struggling_learner,7,2026-04-25,62.1,64.0,7.5,True,0.39426968566008963
L00875,6wKfp2gsEeyQuAqyaULE4w,Unknown,,intermediate,steady_learner,1,2025-07-09,53.0,64.1,6.2,True,0.0
L00875,_cpItzLVEe-MmBK4EgZ1qQ,Unknown,,intermediate,steady_learner,2,2025-07-21,34.0,73.3,8.4,True,0.15886929934371877
L00875,LOpa3WEfEe2y5RLPGH75-w,Unknown,,intermediate,steady_learner,3,2025-08-08,90.0,66.3,5.4,True,0.2609869765130014
L00875,3xHZ5DsbEfCGRg44G5OASw,Unknown,,intermediate,steady_learner,4,2025-08-18,64.7,67.5,8.0,False,0.5310519328926793
L00875,b11AHVrVEe6rZAooU_uugw,Unknown,,intermediate,steady_learner,5,2025-10-08,68.7,73.7,6.8,False,0.5310519328926793
L00875,wjexde3CEeuBsA7dfr7eew,Unknown,,intermediate,steady_learner,6,2025-11-23,64.2,56.9,4.7,True,0.5310519328926793
L00877,guXWVNklEeucUAoUCOtphw,Unknown,,intermediate,explorer,1,2025-06-20,23.4,57.3,5.7,False,0.0
L00877,WhMdfX8-EeWkMQ6S5uJulw,Unknown,,intermediate,explorer,2,2025-08-11,22.2,49.6,4.3,False,0.0
